,True,Predicted
0,0.16805331458054756,-0.4048479147264522
1,1.0146085149992332,0.05923660865278258
2,-0.7033948946152402,-0.3259730803677495
3,1.2760224211690543,-0.14282359691047664
4,-2.325508511781018,-0.2867436125035575
5,0.9081481598272083,-0.22379043125148912
6,1.086910158034227,-0.3179993171278477
7,0.7792184651689096,0.010857838500260054
8,0.8599654056966555,0.4507530926811794
9,-0.2774964492320976,0.38359642747359646
10,0.07377479784817598,-0.22100705775250382
11,-0.7971872831615427,0.31459463542200694
12,0.3561305376121078,0.30122889816186904
13,0.1796179536905042,0.4979781322086459
14,-1.5264963342619475,-0.36841096362317705
15,1.0898366866030458,0.16337969022148915
16,-0.003437845026789752,0.27878634758530607
17,0.8502626609517183,0.02048644530949215
18,-1.7756146283386998,-0.2275108256404736
19,-1.8978855263979555,-0.28484593138761294
20,-0.7499790173722104,-0.4699549703678042
21,1.2431261060503638,0.029119730415856665
22,1.9732554843287207,0.09404158862576209
23,-1.4176082206916976,-0.5299491044276984
24,-0.4974232959509629,0.022758145189397384
25,-0.045216739916980025,-0.12199145831766764
26,0.3088051011724702,0.1170001960868147
27,0.3879704893215306,-0.18059049037959513
28,0.25583166040005145,-0.30839135206491225
29,-0.7509783099341671,-0.25640845431376186
30,-1.6318709130105267,-0.2689136143255447
31,-0.34178650582668607,0.6051262965900415
32,1.3553257583537919,0.06460450894517722
33,0.34858806967527284,-0.07605611037157979
