,Predicted,True
0,0.07491089853595882,0.17636102932771966
1,0.23971214313305453,1.0127847943473125
2,0.1437986901289933,-0.6839153675604192
3,0.1083744492537096,1.2712548433770854
4,-0.4614159582197568,-2.284030367205462
5,-0.027361333964371907,0.9075505302392257
6,0.15640763905279256,1.0842625319735908
7,0.09115778526580512,0.7801255952797765
8,-0.11273942427499693,0.8599276216928222
9,0.19233216184498853,-0.2635547186009103
10,0.18354018420808446,0.08325946333600902
11,-0.19770396279876276,-0.7764710360268168
12,-0.34248305849212435,0.36211697345178795
13,0.23264694895748003,0.18778189733416467
14,-0.3492572260552049,-1.4959929118319781
15,0.4066938310519333,1.0871558644141595
16,-0.6100951715642752,0.007017043503180393
17,0.3051063504318056,0.8503379796407889
18,-0.1554266573461518,-1.7417117488268785
19,-0.1423836820544152,-1.8623059492174718
20,-0.5754981608312462,-0.7298859608112391
21,0.05464891996962145,1.2387235569758848
22,0.13514857834891164,1.9611596566745555
23,-0.3576338520360874,-1.3885828175592176
24,-0.5356315456284283,-0.4806386839067567
25,0.35624957995521006,-0.03423457253754416
26,0.3392313798696423,0.3153721868060759
27,0.018315952926493108,0.39356761490531744
28,0.21896845762073608,0.2630514756630301
29,-0.7442784418556557,-0.7308720767386472
30,-0.7014647372260782,-1.5999324629920217
31,0.09109877249509442,-0.3270176438520419
32,0.20841986421317193,1.3496848752955077
