,Feature,Beta,Node1,Node2
4163,LH_SomMot_4__LH_SomMot_3,0.00010957479917495355,13.0,12.0
4162,RH_SalVentAttn_Med_1__LH_SomMot_5,0.00010954138170770039,77.0,14.0
4161,RH_Default_pCunPCC_1__LH_Vis_1,0.0001095068483678699,99.0,1.0
4160,LH_Default_PFC_2__LH_SalVentAttn_PFCl_1,0.0001092963135094175,43.0,27.0
4159,LH_SomMot_4__LH_Vis_6,0.00010926592478295642,13.0,6.0
4158,LH_Default_Temp_2__LH_SalVentAttn_Med_1,0.00010877846003180263,39.0,28.0
4157,LH_Vis_8__LH_Vis_1,0.00010865930815190451,8.0,1.0
4156,LH_Default_Par_1__LH_Vis_4,0.00010860862893338285,40.0,4.0
4155,RH_Default_PFCdPFCm_2__LH_SomMot_6,0.00010853032309192774,97.0,15.0
4154,LH_Default_Temp_1__LH_SomMot_4,0.00010850216489639543,38.0,13.0
4153,RH_Cont_PFCl_3__RH_Cont_PFCl_2,0.00010831799553276067,85.0,84.0
4152,RH_Default_pCunPCC_1__LH_SalVentAttn_Med_2,0.00010827303052173725,99.0,29.0
4151,RH_SalVentAttn_Med_2__LH_Default_PFC_2,0.00010810403667701233,78.0,43.0
4150,RH_Default_Temp_2__RH_SomMot_5,0.00010801231850738023,92.0,63.0
4149,RH_Default_pCunPCC_2__RH_Default_PFCv_2,0.00010795944960984825,100.0,95.0
4148,RH_Cont_PFCl_3__LH_Vis_2,0.00010790560507697455,85.0,2.0
4147,RH_DorsAttn_FEF_1__LH_Default_PFC_5,0.00010784003192267515,73.0,46.0
4146,RH_SalVentAttn_Med_2__RH_DorsAttn_Post_3,0.00010737225203134972,78.0,69.0
4145,RH_Vis_4__LH_Limbic_TempPole_1,0.00010732487959491498,54.0,32.0
4144,RH_Vis_8__LH_Default_PFC_1,0.00010705228430563565,58.0,42.0
4143,RH_SalVentAttn_Med_2__LH_Default_PFC_5,0.00010704053455983581,78.0,46.0
4142,RH_Default_PFCv_1__LH_Vis_4,0.00010703967424287804,94.0,4.0
4141,RH_SomMot_5__LH_SalVentAttn_FrOperIns_2,0.00010698057231406362,63.0,26.0
4140,RH_Default_Temp_3__RH_Default_Temp_1,0.00010682190602492892,93.0,91.0
4139,LH_Default_pCunPCC_1__LH_SalVentAttn_ParOper_1,0.00010653572456332988,49.0,24.0
4138,LH_DorsAttn_Post_1__LH_Vis_9,0.0001063761219337638,16.0,9.0
4137,LH_SalVentAttn_Med_3__LH_SomMot_3,0.0001063436556245014,30.0,12.0
4136,RH_Cont_Par_1__RH_SalVentAttn_FrOperIns_1,0.00010634118259821418,81.0,76.0
4135,RH_Vis_6__LH_DorsAttn_Post_1,0.00010632166933323761,56.0,16.0
4134,LH_Default_Temp_1__LH_DorsAttn_Post_2,0.00010630069687503345,38.0,17.0
4133,RH_Default_PFCdPFCm_2__RH_DorsAttn_PrCv_1,0.00010603886377077487,97.0,72.0
4132,RH_DorsAttn_Post_3__RH_SomMot_2,0.00010602232121553565,69.0,60.0
4131,RH_DorsAttn_Post_1__LH_Default_PFC_4,0.00010601367727238508,67.0,45.0
4130,RH_Default_PFCdPFCm_3__RH_Default_Temp_2,0.00010592802090038355,98.0,92.0
4129,LH_Default_Par_1__LH_DorsAttn_FEF_1,0.00010589205904792007,40.0,23.0
4128,LH_Default_PFC_6__LH_Vis_2,0.00010587638281120896,47.0,2.0
4127,LH_Limbic_TempPole_2__LH_Vis_5,0.00010583155562217809,33.0,5.0
4126,LH_SalVentAttn_Med_3__LH_DorsAttn_Post_1,0.00010560563182655054,30.0,16.0
4125,RH_Default_Temp_3__RH_Cont_pCun_1,0.00010549965478515153,93.0,89.0
4124,RH_Default_PFCdPFCm_1__LH_DorsAttn_FEF_1,0.00010542782663727014,96.0,23.0
4123,RH_DorsAttn_Post_5__LH_Default_Par_1,0.00010529655080668949,71.0,40.0
4122,LH_Default_Par_1__LH_DorsAttn_Post_2,0.00010514623936358834,40.0,17.0
4121,LH_Default_PFC_4__LH_Default_Temp_1,0.0001051034654278312,45.0,38.0
4120,LH_DorsAttn_Post_6__LH_Vis_3,0.00010489625010828988,21.0,3.0
4119,RH_Default_Temp_3__LH_Default_PFC_1,0.0001048806030559035,93.0,42.0
4118,LH_Default_PFC_4__LH_Cont_Cing_1,0.00010485424324494537,45.0,37.0
4117,RH_Limbic_OFC_1__RH_SalVentAttn_TempOccPar_2,0.0001048430429422997,79.0,75.0
4116,RH_Cont_pCun_1__LH_Default_pCunPCC_1,0.0001046903091069636,89.0,49.0
4115,LH_DorsAttn_Post_6__LH_Vis_4,0.00010462445944149421,21.0,4.0
4114,LH_DorsAttn_Post_4__LH_Vis_7,0.00010416702384950678,19.0,7.0
4113,RH_Cont_PFCl_3__RH_Cont_Par_2,0.00010408714261770978,85.0,82.0
4112,RH_Cont_PFCl_3__RH_DorsAttn_PrCv_1,0.00010384847670047694,85.0,72.0
4111,RH_SomMot_6__LH_DorsAttn_PrCv_1,0.00010376668600541791,64.0,22.0
4110,RH_Cont_PFCl_1__LH_Default_Temp_1,0.00010369550185490974,83.0,38.0
4109,LH_SalVentAttn_Med_2__LH_DorsAttn_PrCv_1,0.00010359611436703336,29.0,22.0
4108,LH_Default_pCunPCC_2__LH_SomMot_6,0.0001032589922574502,50.0,15.0
4107,RH_Default_Temp_3__RH_Limbic_TempPole_1,0.0001031347624473112,93.0,80.0
4106,RH_DorsAttn_Post_1__RH_SomMot_1,0.00010296771338266505,67.0,59.0
4105,RH_Cont_Par_1__LH_Default_Par_2,0.00010291015416919125,81.0,41.0
4104,LH_Default_PFC_1__LH_SomMot_2,0.00010228501555507891,42.0,11.0
4103,RH_Default_pCunPCC_2__LH_SomMot_1,0.00010226733525272334,100.0,10.0
4102,LH_Limbic_TempPole_2__LH_SalVentAttn_Med_3,0.0001020892581587655,33.0,30.0
4101,RH_Default_PFCv_2__RH_Vis_1,0.00010201010516400177,95.0,51.0
4100,LH_Cont_pCun_1__LH_DorsAttn_Post_4,0.00010189737497695251,36.0,19.0
4099,LH_Default_Temp_2__LH_DorsAttn_Post_5,0.00010169951819621436,39.0,20.0
4098,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_6,0.00010137344372671644,75.0,47.0
4097,LH_DorsAttn_FEF_1__LH_SomMot_2,0.00010135182866872142,23.0,11.0
4096,RH_Limbic_OFC_1__RH_Vis_5,0.00010128492375327543,79.0,55.0
4095,RH_Default_Temp_2__LH_Vis_8,0.00010103501259954859,92.0,8.0
4094,LH_Default_PFC_7__LH_DorsAttn_FEF_1,0.00010078054573674256,48.0,23.0
4093,RH_Cont_Par_2__LH_SomMot_5,0.0001007437237523245,82.0,14.0
4092,RH_SomMot_3__LH_Vis_8,0.00010061734261185972,61.0,8.0
4091,RH_Cont_PFCl_1__LH_Default_PFC_7,0.0001001896608928176,83.0,48.0
4090,RH_Cont_Cing_1__RH_Vis_7,9.964804711139282e-05,87.0,57.0
4089,LH_Default_PFC_2__LH_DorsAttn_Post_3,9.921992313509832e-05,43.0,18.0
4088,RH_Default_Par_1__RH_Vis_2,9.920790820945602e-05,90.0,52.0
4087,RH_SomMot_7__LH_Vis_6,9.882926514519035e-05,65.0,6.0
4086,RH_Cont_Par_1__RH_Limbic_OFC_1,9.882424351588733e-05,81.0,79.0
4085,RH_DorsAttn_PrCv_1__LH_SomMot_2,9.868503911326147e-05,72.0,11.0
4084,RH_Default_pCunPCC_2__RH_DorsAttn_FEF_1,9.84281344501881e-05,100.0,73.0
4083,RH_Cont_PFCl_2__LH_DorsAttn_Post_2,9.838418241414753e-05,84.0,17.0
4082,RH_Default_Temp_3__RH_DorsAttn_Post_2,9.821490508829093e-05,93.0,68.0
4081,RH_Limbic_OFC_1__LH_DorsAttn_FEF_1,9.785314722420631e-05,79.0,23.0
4080,RH_Default_PFCdPFCm_2__LH_Limbic_TempPole_1,9.770632386284654e-05,97.0,32.0
4079,RH_Cont_PFCl_3__LH_Vis_8,9.735252064086741e-05,85.0,8.0
4078,RH_SomMot_3__LH_SalVentAttn_FrOperIns_2,9.715806182947259e-05,61.0,26.0
4077,LH_Limbic_TempPole_2__LH_SalVentAttn_Med_2,9.714453376040942e-05,33.0,29.0
4076,RH_Cont_PFCl_3__RH_SomMot_3,9.709495300958203e-05,85.0,61.0
4075,RH_Default_Par_1__RH_SomMot_4,9.69701390100259e-05,90.0,62.0
4074,RH_Vis_5__LH_Vis_4,9.695421890765785e-05,55.0,4.0
4073,LH_SalVentAttn_Med_1__LH_Vis_9,9.66482455107657e-05,28.0,9.0
4072,LH_Default_PFC_1__LH_Limbic_TempPole_1,9.617965150710734e-05,42.0,32.0
4071,LH_DorsAttn_Post_2__LH_SomMot_3,9.60953245922536e-05,17.0,12.0
4070,LH_Default_Temp_2__LH_Cont_pCun_1,9.605349405906734e-05,39.0,36.0
4069,RH_Vis_2__LH_DorsAttn_Post_3,9.592484098337826e-05,52.0,18.0
4068,RH_Default_Temp_2__RH_Vis_2,9.556243281704793e-05,92.0,52.0
4067,RH_SomMot_2__LH_Limbic_TempPole_2,9.53892287551814e-05,60.0,33.0
4066,RH_Default_PFCdPFCm_3__RH_Vis_7,9.52471481315526e-05,98.0,57.0
4065,RH_Default_PFCv_1__RH_Cont_Par_1,9.517767614447739e-05,94.0,81.0
4064,RH_Default_PFCv_1__RH_Limbic_OFC_1,9.513015411992112e-05,94.0,79.0
4063,LH_Default_pCunPCC_2__LH_DorsAttn_Post_1,9.504973947835232e-05,50.0,16.0
4062,RH_Limbic_OFC_1__RH_SalVentAttn_Med_1,9.473902362980459e-05,79.0,77.0
4061,LH_Default_pCunPCC_2__LH_DorsAttn_FEF_1,9.442099547247566e-05,50.0,23.0
4060,RH_Default_PFCv_2__RH_Vis_3,9.418610445737727e-05,95.0,53.0
4059,RH_SomMot_1__LH_Vis_9,9.414089523374059e-05,59.0,9.0
4058,RH_Cont_PFCmp_1__RH_Cont_PFCl_3,9.395029887358699e-05,88.0,85.0
4057,RH_Vis_6__LH_SomMot_4,9.382843543277679e-05,56.0,13.0
4056,RH_Vis_4__LH_Default_PFC_6,9.334902144303886e-05,54.0,47.0
4055,RH_Limbic_OFC_1__LH_SomMot_4,9.319929328185945e-05,79.0,13.0
4054,RH_Default_PFCv_1__RH_SalVentAttn_Med_2,9.306504201880707e-05,94.0,78.0
4053,RH_SalVentAttn_FrOperIns_1__RH_SalVentAttn_TempOccPar_2,9.300733677777013e-05,76.0,75.0
4052,RH_Limbic_TempPole_1__RH_Vis_1,9.292080694537104e-05,80.0,51.0
4051,RH_DorsAttn_FEF_1__RH_DorsAttn_Post_2,9.285156027886197e-05,73.0,68.0
4050,LH_SomMot_3__LH_SomMot_2,9.277733976002417e-05,12.0,11.0
4049,LH_Default_PFC_4__LH_Cont_pCun_1,9.271502546736806e-05,45.0,36.0
4048,LH_DorsAttn_PrCv_1__LH_SomMot_2,9.259990504280772e-05,22.0,11.0
4047,RH_SalVentAttn_Med_2__LH_Limbic_OFC_1,9.246053647551136e-05,78.0,31.0
4046,LH_Cont_Par_1__LH_Limbic_TempPole_1,9.219402187060948e-05,34.0,32.0
4045,RH_Vis_4__LH_SomMot_1,9.208498258626037e-05,54.0,10.0
4044,RH_SomMot_7__LH_Default_PFC_1,9.207315972707896e-05,65.0,42.0
4043,RH_SomMot_5__LH_SomMot_3,9.199053996532254e-05,63.0,12.0
4042,LH_Cont_PFCl_1__LH_DorsAttn_FEF_1,9.195904116970883e-05,35.0,23.0
4041,RH_SomMot_1__LH_Vis_8,9.192060149831118e-05,59.0,8.0
4040,RH_Default_PFCdPFCm_3__LH_SalVentAttn_Med_2,9.178899024285802e-05,98.0,29.0
4039,RH_Cont_PFCl_4__LH_Default_pCunPCC_2,9.132329532333441e-05,86.0,50.0
4038,RH_Cont_PFCl_2__RH_DorsAttn_Post_1,9.12674185329317e-05,84.0,67.0
4037,RH_Cont_Cing_1__RH_DorsAttn_Post_2,9.121649920879593e-05,87.0,68.0
4036,RH_Cont_PFCl_4__RH_DorsAttn_Post_2,9.08593064706243e-05,86.0,68.0
4035,RH_SalVentAttn_TempOccPar_1__RH_DorsAttn_Post_2,9.0838118104599e-05,74.0,68.0
4034,RH_Default_PFCdPFCm_1__LH_SalVentAttn_PFCl_1,9.052837298384381e-05,96.0,27.0
4033,RH_Default_PFCv_2__LH_Default_Temp_1,9.049440522158829e-05,95.0,38.0
4032,RH_Default_Temp_1__RH_DorsAttn_Post_1,9.047060037670204e-05,91.0,67.0
4031,RH_Default_PFCv_1__LH_Default_Temp_1,9.038637344743111e-05,94.0,38.0
4030,LH_Default_Par_2__LH_SomMot_6,9.030814747278796e-05,41.0,15.0
4029,RH_Vis_6__LH_SalVentAttn_Med_2,9.025374511090735e-05,56.0,29.0
4028,LH_SalVentAttn_Med_1__LH_Vis_5,8.984400236117053e-05,28.0,5.0
4027,RH_Default_Temp_3__LH_Vis_3,8.925629223520046e-05,93.0,3.0
4026,RH_Limbic_OFC_1__RH_DorsAttn_PrCv_1,8.923447014459835e-05,79.0,72.0
4025,RH_Default_Temp_3__RH_Limbic_OFC_1,8.897320089130064e-05,93.0,79.0
4024,RH_Default_PFCv_2__LH_Default_PFC_7,8.894164186413664e-05,95.0,48.0
4023,RH_Default_Par_1__LH_SomMot_2,8.893999049934213e-05,90.0,11.0
4022,RH_Vis_4__LH_DorsAttn_PrCv_1,8.891250498274191e-05,54.0,22.0
4021,RH_Cont_pCun_1__LH_Default_PFC_5,8.888881925337519e-05,89.0,46.0
4020,RH_Default_PFCdPFCm_1__RH_Cont_PFCl_2,8.88640981081361e-05,96.0,84.0
4019,LH_Default_Temp_2__LH_SalVentAttn_FrOperIns_2,8.836481790704606e-05,39.0,26.0
4018,RH_SalVentAttn_Med_2__LH_Default_PFC_3,8.825028963853408e-05,78.0,44.0
4017,RH_Cont_Par_2__LH_SomMot_2,8.815941813948568e-05,82.0,11.0
4016,RH_Vis_7__LH_Vis_8,8.803031404201151e-05,57.0,8.0
4015,LH_SalVentAttn_Med_2__LH_SomMot_2,8.802352293156537e-05,29.0,11.0
4014,RH_Default_pCunPCC_1__LH_SalVentAttn_Med_3,8.778883157601168e-05,99.0,30.0
4013,RH_SalVentAttn_Med_1__RH_DorsAttn_PrCv_1,8.76132630429029e-05,77.0,72.0
4012,LH_Default_pCunPCC_1__LH_SalVentAttn_Med_2,8.749596674755542e-05,49.0,29.0
4011,RH_SomMot_1__LH_Default_PFC_7,8.738806275595265e-05,59.0,48.0
4010,LH_DorsAttn_FEF_1__LH_DorsAttn_Post_3,8.733256773194626e-05,23.0,18.0
4009,LH_Default_PFC_5__LH_SalVentAttn_Med_3,8.72992063148162e-05,46.0,30.0
4008,RH_DorsAttn_Post_2__LH_Vis_1,8.725066277010031e-05,68.0,1.0
4007,RH_Vis_3__LH_Cont_Cing_1,8.724895250449788e-05,53.0,37.0
4006,RH_SalVentAttn_FrOperIns_1__LH_Vis_7,8.716435656192474e-05,76.0,7.0
4005,RH_Cont_PFCmp_1__RH_Cont_Par_1,8.710697525612335e-05,88.0,81.0
4004,RH_Default_Temp_2__RH_DorsAttn_FEF_1,8.709078854688662e-05,92.0,73.0
4003,RH_Cont_Cing_1__RH_Cont_PFCl_3,8.681202756868262e-05,87.0,85.0
4002,RH_Vis_1__LH_SomMot_3,8.669272058563546e-05,51.0,12.0
4001,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_Post_3,8.648614497825942e-05,75.0,69.0
4000,RH_Cont_Cing_1__RH_SalVentAttn_TempOccPar_2,8.625456870595516e-05,87.0,75.0
3999,RH_SomMot_6__LH_SalVentAttn_Med_2,8.620819904623431e-05,64.0,29.0
3998,RH_Cont_Par_1__LH_Cont_PFCl_1,8.590010401230987e-05,81.0,35.0
3997,RH_SomMot_7__RH_SomMot_4,8.56902661325302e-05,65.0,62.0
3996,RH_Cont_PFCl_4__LH_SalVentAttn_ParOper_1,8.56608306766334e-05,86.0,24.0
3995,LH_Default_PFC_2__LH_SalVentAttn_FrOperIns_2,8.553427758766062e-05,43.0,26.0
3994,RH_SomMot_4__LH_SomMot_1,8.550443616641173e-05,62.0,10.0
3993,RH_Vis_3__LH_Default_PFC_1,8.505605476514588e-05,53.0,42.0
3992,RH_SalVentAttn_TempOccPar_2__RH_SomMot_7,8.502339744458724e-05,75.0,65.0
3991,RH_Default_pCunPCC_1__LH_Default_PFC_5,8.492253363116437e-05,99.0,46.0
3990,LH_SomMot_5__LH_Vis_6,8.483152360624938e-05,14.0,6.0
3989,RH_Default_Par_1__RH_SomMot_3,8.482822537747689e-05,90.0,61.0
3988,RH_DorsAttn_Post_5__LH_Cont_Par_1,8.470342081645629e-05,71.0,34.0
3987,LH_Default_Par_1__LH_SalVentAttn_FrOperIns_2,8.405051726594034e-05,40.0,26.0
3986,LH_SalVentAttn_Med_3__LH_Vis_4,8.402898935534669e-05,30.0,4.0
3985,RH_Cont_pCun_1__LH_Cont_PFCl_1,8.391113956636621e-05,89.0,35.0
3984,RH_Cont_Cing_1__RH_Limbic_OFC_1,8.380881646120647e-05,87.0,79.0
3983,LH_SomMot_2__LH_Vis_5,8.371302080332682e-05,11.0,5.0
3982,RH_Default_Par_1__LH_Default_pCunPCC_1,8.363600803007675e-05,90.0,49.0
3981,LH_Cont_Cing_1__LH_Vis_8,8.314423090520261e-05,37.0,8.0
3980,LH_Default_PFC_3__LH_DorsAttn_FEF_1,8.298178815496539e-05,44.0,23.0
3979,LH_Vis_6__LH_Vis_5,8.285563580045992e-05,6.0,5.0
3978,RH_SomMot_5__RH_SomMot_2,8.269741952275018e-05,63.0,60.0
3977,RH_SomMot_3__LH_Default_Temp_2,8.267178628110519e-05,61.0,39.0
3976,RH_DorsAttn_PrCv_1__LH_Default_pCunPCC_2,8.260262547643564e-05,72.0,50.0
3975,RH_DorsAttn_PrCv_1__LH_SomMot_1,8.238626193245887e-05,72.0,10.0
3974,RH_Cont_PFCl_4__RH_DorsAttn_FEF_1,8.234226665959248e-05,86.0,73.0
3973,LH_SomMot_6__LH_Vis_6,8.22231054584966e-05,15.0,6.0
3972,RH_Default_PFCv_2__LH_DorsAttn_FEF_1,8.215706005407748e-05,95.0,23.0
3971,RH_Cont_PFCl_3__LH_Cont_PFCl_1,8.202950444277414e-05,85.0,35.0
3970,LH_SalVentAttn_Med_2__LH_DorsAttn_Post_5,8.192149380965715e-05,29.0,20.0
3969,RH_DorsAttn_Post_2__LH_Default_PFC_3,8.181266131388454e-05,68.0,44.0
3968,RH_Cont_PFCl_3__RH_Vis_1,8.174843280786265e-05,85.0,51.0
3967,RH_SomMot_4__LH_Vis_3,8.131069910651986e-05,62.0,3.0
3966,RH_Default_PFCv_2__RH_Default_Par_1,8.109176401289306e-05,95.0,90.0
3965,LH_Default_Temp_2__LH_Cont_Par_1,8.099763311103149e-05,39.0,34.0
3964,RH_Cont_Par_1__RH_SomMot_2,8.09469087172797e-05,81.0,60.0
3963,RH_Vis_6__LH_Default_pCunPCC_1,8.090239898631461e-05,56.0,49.0
3962,RH_Vis_2__LH_Limbic_TempPole_2,8.045086315371937e-05,52.0,33.0
3961,LH_Default_PFC_2__LH_Limbic_TempPole_1,8.044052143533643e-05,43.0,32.0
3960,RH_SalVentAttn_TempOccPar_2__RH_Vis_4,8.022485807769336e-05,75.0,54.0
3959,RH_DorsAttn_FEF_1__LH_Vis_8,8.01562879881409e-05,73.0,8.0
3958,RH_SomMot_6__RH_Vis_7,7.990406531745396e-05,64.0,57.0
3957,RH_Default_PFCv_1__RH_SomMot_2,7.961436402963531e-05,94.0,60.0
3956,RH_Cont_pCun_1__LH_Vis_8,7.960546546114298e-05,89.0,8.0
3955,RH_SomMot_2__RH_SomMot_1,7.96048466626358e-05,60.0,59.0
3954,LH_Cont_Par_1__LH_SalVentAttn_FrOperIns_1,7.940573800142769e-05,34.0,25.0
3953,LH_DorsAttn_Post_3__LH_Vis_6,7.923494957098443e-05,18.0,6.0
3952,RH_DorsAttn_Post_5__LH_DorsAttn_Post_1,7.92271859764199e-05,71.0,16.0
3951,RH_Limbic_OFC_1__RH_DorsAttn_Post_2,7.901108003488442e-05,79.0,68.0
3950,RH_Cont_pCun_1__LH_SalVentAttn_Med_1,7.868462899537237e-05,89.0,28.0
3949,RH_Limbic_TempPole_1__LH_SalVentAttn_Med_3,7.86637080170225e-05,80.0,30.0
3948,RH_Default_PFCdPFCm_3__RH_Default_Temp_1,7.857707955173976e-05,98.0,91.0
3947,RH_Default_PFCdPFCm_3__RH_SomMot_2,7.828026943148448e-05,98.0,60.0
3946,RH_Cont_PFCl_1__LH_Cont_PFCl_1,7.824518957193044e-05,83.0,35.0
3945,RH_DorsAttn_Post_3__LH_Vis_4,7.802812455050361e-05,69.0,4.0
3944,RH_Default_Temp_1__LH_DorsAttn_FEF_1,7.793270456179436e-05,91.0,23.0
3943,RH_Cont_Par_1__RH_DorsAttn_Post_5,7.726797292517965e-05,81.0,71.0
3942,RH_DorsAttn_FEF_1__RH_DorsAttn_Post_4,7.721756201424014e-05,73.0,70.0
3941,RH_Default_pCunPCC_2__RH_Vis_1,7.711675760520865e-05,100.0,51.0
3940,LH_Cont_Cing_1__LH_SalVentAttn_Med_3,7.698124842869584e-05,37.0,30.0
3939,RH_SomMot_7__LH_SomMot_2,7.68185284620106e-05,65.0,11.0
3938,LH_SomMot_3__LH_Vis_4,7.674422702329274e-05,12.0,4.0
3937,RH_SalVentAttn_FrOperIns_1__LH_Default_Temp_1,7.671737403538363e-05,76.0,38.0
3936,RH_DorsAttn_Post_1__RH_SomMot_2,7.648916721421218e-05,67.0,60.0
3935,RH_DorsAttn_Post_2__LH_DorsAttn_Post_2,7.64368067836223e-05,68.0,17.0
3934,RH_DorsAttn_Post_1__LH_Vis_3,7.609109353316744e-05,67.0,3.0
3933,RH_Limbic_TempPole_1__LH_Default_PFC_1,7.597283743755814e-05,80.0,42.0
3932,RH_Default_PFCv_1__LH_SalVentAttn_ParOper_1,7.585257063741272e-05,94.0,24.0
3931,RH_Vis_1__LH_Default_PFC_4,7.575465286459064e-05,51.0,45.0
3930,RH_Cont_PFCmp_1__RH_Cont_PFCl_4,7.553101223728445e-05,88.0,86.0
3929,RH_SomMot_8__LH_Default_PFC_3,7.542931218826528e-05,66.0,44.0
3928,RH_Cont_Par_1__LH_Vis_4,7.519710246524364e-05,81.0,4.0
3927,RH_SalVentAttn_Med_1__LH_Cont_PFCl_1,7.512054295666003e-05,77.0,35.0
3926,LH_Default_PFC_1__LH_SalVentAttn_FrOperIns_2,7.510455720550518e-05,42.0,26.0
3925,LH_SomMot_3__LH_Vis_8,7.501800879724952e-05,12.0,8.0
3924,RH_Limbic_TempPole_1__LH_Limbic_TempPole_2,7.490367617284177e-05,80.0,33.0
3923,LH_Default_PFC_4__LH_DorsAttn_Post_5,7.487898695867048e-05,45.0,20.0
3922,RH_Cont_PFCl_2__RH_SalVentAttn_Med_1,7.470661266187144e-05,84.0,77.0
3921,LH_SomMot_2__LH_Vis_8,7.461864930586879e-05,11.0,8.0
3920,RH_DorsAttn_Post_3__RH_Vis_1,7.403653818253769e-05,69.0,51.0
3919,RH_Cont_PFCl_4__LH_DorsAttn_Post_6,7.398678036273897e-05,86.0,21.0
3918,RH_Default_PFCv_1__LH_Cont_Par_1,7.384469384252966e-05,94.0,34.0
3917,RH_DorsAttn_FEF_1__LH_Vis_4,7.34143512695856e-05,73.0,4.0
3916,LH_Cont_PFCl_1__LH_SalVentAttn_PFCl_1,7.328000528607727e-05,35.0,27.0
3915,LH_Default_Temp_2__LH_Vis_4,7.309698778120865e-05,39.0,4.0
3914,LH_Default_PFC_6__LH_Default_PFC_1,7.297629213804348e-05,47.0,42.0
3913,RH_Cont_pCun_1__LH_Default_PFC_1,7.29590678225368e-05,89.0,42.0
3912,RH_Cont_PFCl_3__LH_Default_PFC_6,7.280689352853756e-05,85.0,47.0
3911,RH_Default_Par_1__RH_Vis_8,7.274624570563583e-05,90.0,58.0
3910,LH_Default_PFC_7__LH_SomMot_1,7.230195445795004e-05,48.0,10.0
3909,RH_SalVentAttn_Med_1__LH_SalVentAttn_FrOperIns_2,7.222141887200515e-05,77.0,26.0
3908,RH_SomMot_3__LH_Default_Temp_1,7.221883824268821e-05,61.0,38.0
3907,RH_SalVentAttn_Med_2__LH_Limbic_TempPole_2,7.211378303083914e-05,78.0,33.0
3906,LH_Default_Temp_2__LH_DorsAttn_Post_1,7.20053738867904e-05,39.0,16.0
3905,RH_Default_PFCv_1__LH_Cont_pCun_1,7.198639309080589e-05,94.0,36.0
3904,LH_SalVentAttn_ParOper_1__LH_Vis_6,7.183873604869831e-05,24.0,6.0
3903,RH_SomMot_3__LH_SomMot_2,7.170750904353032e-05,61.0,11.0
3902,RH_Cont_Cing_1__RH_Vis_3,7.16882000819406e-05,87.0,53.0
3901,RH_DorsAttn_Post_4__LH_Cont_PFCl_1,7.168264798681448e-05,70.0,35.0
3900,RH_Cont_PFCl_3__LH_Vis_4,7.158919614961118e-05,85.0,4.0
3899,RH_Cont_PFCl_2__RH_SomMot_4,7.148590217831012e-05,84.0,62.0
3898,LH_SalVentAttn_Med_3__LH_SalVentAttn_FrOperIns_1,7.129789389952647e-05,30.0,25.0
3897,RH_Default_PFCv_1__LH_DorsAttn_Post_4,7.110247122011563e-05,94.0,19.0
3896,RH_Cont_Cing_1__RH_SalVentAttn_Med_1,7.107223551832514e-05,87.0,77.0
3895,RH_Default_PFCdPFCm_2__LH_Cont_pCun_1,7.098140243732174e-05,97.0,36.0
3894,LH_Default_Temp_2__LH_DorsAttn_FEF_1,7.054742361494594e-05,39.0,23.0
3893,RH_Default_PFCv_1__RH_Default_Temp_3,7.046037594874444e-05,94.0,93.0
3892,RH_Cont_PFCl_3__LH_Default_pCunPCC_1,7.044891830494076e-05,85.0,49.0
3891,RH_Default_PFCv_1__LH_SomMot_6,7.030758836972798e-05,94.0,15.0
3890,LH_Default_Par_1__LH_SomMot_3,7.021953448277816e-05,40.0,12.0
3889,RH_Default_Temp_3__RH_Vis_3,7.019715404905824e-05,93.0,53.0
3888,LH_Default_Temp_1__LH_Vis_3,7.002763376024934e-05,38.0,3.0
3887,RH_Vis_8__LH_SomMot_6,7.000489398686102e-05,58.0,15.0
3886,LH_Cont_Par_1__LH_DorsAttn_FEF_1,6.999181404191985e-05,34.0,23.0
3885,RH_SalVentAttn_Med_1__LH_DorsAttn_PrCv_1,6.998363228661204e-05,77.0,22.0
3884,RH_Default_PFCdPFCm_3__LH_Default_Temp_1,6.997139531184535e-05,98.0,38.0
3883,RH_DorsAttn_Post_5__LH_Vis_6,6.989730431471625e-05,71.0,6.0
3882,LH_Default_pCunPCC_1__LH_Default_Par_1,6.986041603388937e-05,49.0,40.0
3881,LH_Vis_8__LH_Vis_4,6.982756780251286e-05,8.0,4.0
3880,LH_Default_Par_2__LH_Vis_7,6.974798630861031e-05,41.0,7.0
3879,RH_Cont_Cing_1__RH_SalVentAttn_Med_2,6.963895491591747e-05,87.0,78.0
3878,RH_Cont_PFCl_2__RH_Cont_PFCl_1,6.954492587109263e-05,84.0,83.0
3877,RH_Cont_Cing_1__RH_DorsAttn_Post_3,6.951224292521206e-05,87.0,69.0
3876,LH_Cont_Cing_1__LH_SomMot_2,6.934593359739684e-05,37.0,11.0
3875,RH_Vis_2__LH_Default_PFC_5,6.927416535286188e-05,52.0,46.0
3874,RH_SomMot_8__RH_Vis_6,6.927257204219884e-05,66.0,56.0
3873,RH_Cont_PFCl_4__RH_DorsAttn_Post_4,6.923812325743277e-05,86.0,70.0
3872,LH_Limbic_TempPole_1__LH_DorsAttn_FEF_1,6.911696209023172e-05,32.0,23.0
3871,RH_Cont_PFCl_1__LH_SalVentAttn_PFCl_1,6.910032292681593e-05,83.0,27.0
