,Predicted,True
0,0.24205617201259927,1.0039956586949914
1,-0.026440871707958485,-0.6685841144006781
2,0.18409027104975095,1.2589422006997137
3,-0.16856834467941503,-2.244892903308106
4,0.15980244109352917,0.900209433285717
5,0.12386408295562429,1.074494210183484
6,-0.1107673326186808,0.7745477895970703
7,-0.10913532107257956,0.8532442756937743
8,0.05006870144871492,-0.2543338107584422
9,0.20649786570640846,0.08749859637654088
10,-0.07446416552493475,-0.7597848292656983
11,-0.20800327048142017,0.36239458465428603
12,0.33702757052622434,0.19053130985693115
13,-0.2837569713721369,-1.468672041910359
14,0.3489674888867036,1.0773479819974807
15,-0.4714353349419588,0.012346352089248473
16,0.34662750192022623,0.8437872641252632
17,0.0726274470775322,-1.7107230509469782
18,0.07352961844746296,-1.8295113110236467
19,-0.5927538743395308,-0.7138821361267607
20,0.16053417545985668,1.2268517100560805
21,0.03142240995730369,1.93969864913021
22,-0.006593730694792535,-1.3628599262296777
23,-0.41952928565337894,-0.46827146800380387
24,0.19084885278533636,-0.028314208706188705
25,0.1722133903154486,0.3163109376319176
26,-0.05038250589133174,0.39340108826515324
27,0.17701976771005504,0.26473165754009104
28,-0.5921410967506346,-0.7148538158520139
29,-0.6043273813484047,-1.5710621081257374
30,0.30089979445069515,-0.31687906028195884
31,0.18904903522004715,1.336312792562148
