Subject,ConvMMI,PCC,SMA,VSTR,Kolling,M1,VMPFC
101,0.0503615650670621,7903.16965412443,9468.17500568701,5649.91929011643,9981.639813203,12704.0827982759,9727.0426779012
101,0.0575318811862179,7897.8620830654,9446.74265086396,5634.61048573394,9951.01947946656,12685.0803375679,9679.21629373431
101,0.0563035003488928,7861.56409655225,9447.88964062031,5621.9646479097,9937.22912761114,12655.5790930419,9692.26410606788
101,0.0478897402082106,7895.17545725929,9476.11467954992,5607.4467694268,9977.02149169791,12653.852175286,9732.83725612684
101,0.0360231019182124,7946.53416331623,9482.93573859159,5597.17834759125,10000.329828623,12671.2304617944,9788.40305413037
101,0.0243977117386395,7991.2458059045,9383.90463653192,5637.08240042979,9957.50245369828,12658.2949368295,9756.42013426595
101,0.0152448737910605,7965.89388753796,9310.74684937916,5644.68775216174,9855.03256603174,12618.1783527255,9694.19787426773
101,0.00910758774255167,7852.73361765206,9273.85603569173,5618.14346517043,9815.10694745497,12549.8509594518,9635.66951591506
101,0.00550382687053727,7810.32845022658,9309.8624452015,5606.70612948183,9842.7091266487,12520.617781506,9616.59807271062
101,0.00366253967403282,7792.66176342753,9339.19120515278,5593.44948028708,9861.65249386968,12491.0571781169,9636.15741428678
101,0.00263660126389949,7789.1251135717,9358.29803321446,5582.9810041857,9834.15096808885,12510.0852337699,9624.49569957855
101,0.00172732050893166,7803.20445110523,9318.32260225276,5597.10461455296,9829.05087906317,12471.1240943843,9616.60429683537
101,0.000717870527640193,7853.47708622024,9308.89183920509,5581.18644253185,9831.05587538079,12398.8429396757,9642.80647925147
101,-2.64179343677636e-05,7892.97307061977,9309.81500003518,5569.97116286357,9864.97625859919,12354.6951561735,9655.64517387132
101,0.00216558323624084,7926.87390127891,9320.65558583197,5579.65841222966,9887.05767890918,12396.6158341193,9669.96237609207
101,0.0101080296215897,7935.40323628935,9346.67693878046,5597.074037563,9857.6386043996,12468.4744292256,9653.43086179214
101,0.022982534608362,7891.71900344978,9333.99473228859,5614.52238489313,9841.74211897847,12530.2776624891,9618.40511612554
101,0.0376149486885092,7854.54560091368,9357.34202660268,5612.23606172664,9869.19561744694,12571.9593926672,9639.76592714198
101,0.0507649092624768,7829.40073578601,9377.36430930824,5627.45908042008,9908.25167014679,12598.1061526568,9640.73529133223
101,0.0582716681499517,7857.66418979467,9364.78409780243,5631.27288470257,9892.01394020739,12599.8750386034,9654.31328021975
101,0.0571407595790511,7890.30334210234,9381.95874673241,5631.01730825429,9924.26888526463,12574.5683791984,9667.54773962137
101,0.0486225928611717,7886.23930411752,9355.82029891763,5604.72863083743,9947.96208510478,12500.9735756029,9686.67944479579
101,0.0365253157776687,7901.28403841304,9367.59736916369,5618.96853790913,9997.91087441835,12483.3249407385,9740.52244508743
101,0.0244162624491099,7947.90363008267,9401.51614757917,5616.32727483088,10047.4138517048,12500.2659409569,9822.08494300711
101,0.0143643338191459,7966.69612178661,9413.91329231132,5633.03108395243,10023.531177817,12525.8927499277,9764.6031199676
101,0.00700522449813806,7956.21826248916,9408.86906685027,5634.82419034621,10011.1957921507,12535.6659937149,9773.05027018427
101,0.0021202367216998,7963.30677958822,9436.72573514812,5652.04885104248,10034.1600662828,12581.1788634384,9789.7778538251
101,-0.000787211628673707,7964.17147557303,9446.54650993721,5642.86570980857,9997.44322494728,12633.1775921335,9802.98928366793
101,-0.00237624341351771,7988.29964646396,9444.39237761407,5641.13891181409,10019.7077682487,12694.9463022781,9801.70178725401
101,-0.00311897747173009,7976.46096805971,9464.79377401832,5646.60552972439,10036.0210507541,12727.3243519492,9799.04333805665
101,-0.00335058807143904,7963.6748106582,9493.47973100266,5673.64601352493,10044.5647565027,12758.5766151189,9828.84634366599
101,-0.00329656545612356,7973.3850112262,9503.21661385503,5670.95838504813,10049.4929564057,12774.0845903793,9813.0346055591
101,-0.00316213685540539,7996.24797583651,9535.18880859766,5661.24281627236,9995.94853144249,12757.9102226757,9772.08376722903
101,-0.00295120152308005,7986.54270857516,9473.07023716183,5638.21947613693,9968.37832983229,12715.165443703,9766.07405846616
101,-0.00270376524531094,7995.50386634903,9452.8474402024,5652.5541215771,10007.4523043109,12687.8008487191,9783.77446924056
101,-0.00244039527087793,7958.65292011512,9427.21743505087,5652.02487727341,9956.09943153287,12631.1519215467,9732.53100442296
101,-0.00216849571626115,7927.65750176039,9417.86529144049,5634.22434200438,9969.47627533727,12617.9076461575,9713.59131711316
101,-0.00190372419400012,7944.36228793102,9411.71122585661,5619.49761783197,9971.14469130791,12644.8938454305,9695.74758969951
101,-0.00165296594931881,7923.48302879983,9426.18889996107,5627.91006076049,9960.20594484383,12631.4857181212,9752.40998655518
101,-0.00142098513041399,7957.55098174995,9467.80881800565,5631.8507558741,9956.58922862547,12674.6978744116,9739.69844368153
101,-0.00121056553862916,7947.32427588895,9529.85301170937,5659.31627846768,10039.087938747,12745.1701514089,9814.97473954371
101,-0.00102815012267694,7966.73329963205,9529.34045095026,5661.85462531723,10043.6415189182,12786.7684084466,9752.88327750146
101,-0.000867275029910244,8028.12077425337,9580.81781959801,5684.30804379989,10094.8645983279,12860.862735933,9823.89295981452
101,-0.000681587367722874,7997.88189702482,9549.44476031322,5696.25352922271,10042.2864994811,12820.1806675403,9804.49618161883
101,-2.54072911748449e-05,7938.79272404762,9477.15687019634,5666.69127860657,10001.8181710716,12718.3967672929,9757.19291973366
101,0.00163496034542434,7900.35278822686,9417.66701534593,5631.75463710932,9979.56780806441,12665.077824867,9721.42810397884
101,0.00403657191385292,7856.80527840666,9412.79274126976,5620.75749582207,9939.21453200321,12602.58486895,9708.63026975236
101,0.0061934443513682,7852.93620443843,9408.92208850701,5600.70130271299,9918.90133841892,12580.4548327671,9676.10442849003
101,0.00713115105192488,7847.89626426163,9395.62676482843,5612.01988154023,9922.50413430637,12581.7263621795,9677.17691522352
101,0.00672555711807643,7883.20867810379,9363.11914619475,5607.02212627282,9943.47561627527,12575.6355016986,9712.36196252409
101,0.00541360375629618,7921.6435070182,9361.14481511172,5627.26427877158,9958.34773732509,12538.428680333,9729.04404110637
101,0.00386413849547941,7910.21846955367,9328.57750304479,5618.9746463902,9953.00800603408,12498.5924752173,9724.42197921422
101,0.00247022236487636,7909.22365249013,9306.13379443682,5609.86051191542,9916.18939611091,12451.7502557912,9719.53540895957
101,0.00139479509074493,7894.99868163099,9299.34611137776,5588.111437365,9878.27528548892,12414.0463063819,9677.59084388948
101,0.000647700195476137,7870.39192841016,9317.84915617339,5605.58186409128,9896.19066925131,12414.4997602066,9697.88860342251
101,0.000169332151027405,7879.11799776567,9349.13070244491,5618.4102900742,9916.62025056909,12481.9897577443,9702.63801261111
101,-0.000114954918934047,7852.45812465845,9387.84577983118,5634.28097228179,9916.35733975378,12519.0837850978,9692.10372127967
101,-0.000270269708711683,7875.04305343121,9420.4218073813,5632.98795686347,9937.13035147881,12595.0564210028,9685.72692001816
101,-0.000344476941751628,7884.59180282965,9471.09560111067,5634.32393651774,9956.06684719386,12654.7156119931,9719.50928051376
101,-0.000369777842386319,7906.83223791325,9477.97258892445,5675.29165474495,9970.05696231002,12687.5656273997,9711.78310039673
101,-0.000366638408425307,7909.15703267526,9542.66739535909,5673.3577166077,10057.96307579,12755.2311309206,9767.97371860101
101,-0.000347635394682971,7903.27815521944,9499.00390595686,5663.72133398076,10050.6542032464,12732.5741217198,9737.27118609648
101,-0.000320562091181621,7933.68756365536,9522.28159366323,5632.62043379598,10042.3245393889,12723.0824823189,9759.10046101913
101,-0.000289768845434563,7943.2936279987,9457.70338873246,5605.61092526345,9952.3569050867,12672.2193135753,9703.29453414264
101,-0.000253762816160079,7925.7771162535,9404.04613363721,5612.87287304937,9936.74112933935,12641.5650351326,9706.45553153609
101,-0.000172620324033205,7964.69609899523,9411.17421781194,5628.28610767272,9992.33923751758,12636.5935884568,9763.18069814015
101,-3.53742609819337e-06,7960.30695000996,9425.7939636829,5621.26977278637,10002.5076785953,12621.5413684465,9798.56641358066
101,0.000239511489599613,7990.62227042724,9431.72440339204,5634.02098803791,10007.4964965101,12653.0472318209,9773.92461121757
101,0.000505168036176542,7970.89578535373,9414.36096521194,5649.78010530652,9985.2261027258,12660.422794179,9755.8107695685
101,0.00074132431938806,7962.85930768518,9464.92297526954,5633.73445930855,10029.8707888031,12692.9470275705,9782.50201117589
101,0.000881100439961125,7943.30963268384,9467.66980930746,5630.7404392434,10008.1747638884,12693.7462448598,9758.16720160656
101,0.000876404952909414,7907.52033527212,9455.13309001026,5626.57307898725,9957.99707188169,12724.1180901595,9688.41194423707
101,0.000748348416631554,7919.29307959315,9425.9476767115,5641.93803668575,9956.73736170159,12671.2302741678,9720.03626109901
101,0.00055969013653739,7923.89870996935,9419.76445203059,5605.53058761534,9972.84110695216,12656.8312287507,9723.78192303364
101,0.000401970070821931,7890.69638812475,9362.17922159546,5607.57536323514,9896.85800247724,12565.9203974623,9686.66814131765
101,0.000639944793737255,7908.18528215793,9365.43254057904,5610.14086257789,9926.28087130088,12541.3307489901,9697.50573901352
101,0.00160735134352732,7933.59392814192,9402.66435544921,5620.91970561731,9943.01296155262,12543.5084816262,9726.4195387986
101,0.00319797670695675,7921.55332104439,9404.56585318379,5631.71775239508,9942.39447894349,12595.4086646273,9735.8351782816
101,0.0049667853528276,7934.87361632245,9445.98333433654,5633.80223130156,9964.83616346411,12667.7029172022,9726.73956837483
101,0.00623150349672112,7905.14433482682,9452.6651165504,5630.99907913393,9975.45645849374,12679.5888209329,9726.18824742991
101,0.00645341330380414,7891.85028242693,9445.76081596223,5633.45755717148,9974.68769301101,12679.0317977514,9723.33991874065
101,0.00569617789358962,7897.700560745,9425.56203155487,5617.89442951027,9986.24054036807,12636.0637045314,9745.19301394251
