Subject,block_vec,SMA__PCC,VSTR__PCC,VSTR__SMA,Kolling__PCC,Kolling__SMA,Kolling__VSTR,M1__PCC,M1__SMA,M1__VSTR,M1__Kolling,VMPFC__PCC,VMPFC__SMA,VMPFC__VSTR,VMPFC__Kolling,VMPFC__M1
107,2,-0.40121277777663,0.218089715619674,0.296795657688318,0.00124662286313105,0.508815647426292,0.418530093285776,-0.316872927387164,1.14225068221892,0.206425440593114,0.282214158664361,0.888917086946545,-0.318288898354108,0.379343402061387,0.106162951961091,-0.261828019274638
108,2,-0.118118604871898,0.209077713144678,0.195927575728635,0.115314803916259,0.220312759146383,0.227580100479498,-0.173565287340379,0.837356259313567,0.0628150501661929,0.155394111534542,0.670278959229743,-0.328030462976093,0.24894158013818,0.172832903875502,-0.451086577573012
109,2,0.88419491512633,0.555691450332645,0.638618962039278,0.891264364887449,1.3621239433755,0.842697376481272,0.78194318461136,1.54007832167726,0.555210532453643,1.0780272064647,0.613698995570492,0.817124322481417,1.06490557760903,1.14827863227307,0.683003170625847
110,2,0.455410290502297,0.618229324623096,0.532824134893971,0.661113188847366,0.84909391021994,0.528879717309909,0.170018320605354,1.00782643704097,0.416752481322102,0.402955913985949,1.13778873549375,0.231501358019064,0.607333122997268,0.653449497997261,0.0473620893599576
111,2,-0.187882471981371,0.228474200342629,0.123887971343236,0.36789640035924,0.0787561857842542,0.191473846943305,-0.339597920532487,1.1485329599748,0.0989585683167248,-0.194271275196826,0.836315370224462,-0.470827509752915,0.243379251037536,0.543407186866852,-0.676310706036801
112,2,0.0824247775792676,0.138985549377898,0.374902808298746,0.244806284652685,0.508390532076581,0.349706417400388,-0.259232298643237,0.767531811549757,0.319432646074064,0.213424828851102,0.852817455695995,-0.153624154828856,0.129698672540925,0.209131644117271,-0.332385590215496
113,2,0.148531437815564,0.272568554548523,0.269513419971389,0.485678541601401,0.390861917084889,0.255996878640554,0.0913606334254588,0.913390173761691,0.397230007113775,0.163315989896809,0.629745090043102,-0.0878843922181188,0.0932409060489174,0.735280253320203,-0.240493151203669
114,2,0.309182351005569,0.152490351319584,0.388070862198676,0.331690309497886,0.556887095161924,0.347991104352192,0.0954332765674652,0.464704781960725,0.163813933116489,0.0452639609420899,0.439301359088091,-0.0346274365777129,0.167046783580431,0.435415650618251,-0.273404187240643
115,2,0.0819519449923105,0.274418151363168,0.500819384562448,0.507009824532163,0.386710373061671,0.456440696454693,0.109270815870704,1.0688279842146,0.425475052083603,0.210715138156603,0.786080604662152,-0.0866642192825349,0.321157784467186,0.53627245535654,-0.0686311322464809
116,2,0.0757046052361709,0.354046598347966,0.531849092794261,0.378524727691657,0.440928189034444,0.408853919560785,0.0384073935339894,1.05474289199046,0.519893318992565,0.13034683260121,0.765061553002066,-0.223630291107277,0.225557767927973,0.249250332661278,-0.171261912104983
117,2,0.296975727291122,0.308654252769795,0.49033964234783,0.494243086896969,0.813194563288936,0.394316595436776,0.264471634667749,1.13503167810749,0.535785943325628,0.492012098007351,0.710989040382475,0.0197786270180106,0.204686282589519,0.402245592610167,-0.129620070634471
118,2,0.706218020846928,0.600347206249574,0.704407335431454,0.747252241761611,0.6926990765295,0.629036527376818,0.259686589618797,0.842071368448817,0.487515399260454,0.146644362433548,0.646720870134084,0.152728748572577,0.438821299727946,0.619718971279066,-0.0627340934216973
120,2,0.0981340911801,0.382360717673323,0.707861923131675,0.385487981422034,0.664506197580908,0.629526173265939,0.104329163113963,1.53957069205446,0.613495497108532,0.664002348444222,1.11269667299839,0.0158562090116492,0.374706071975635,0.441143767739277,0.0177959580155921
121,2,0.876161806386203,0.711891991010163,0.911169078608685,0.897336200979807,1.14695292684514,0.740903408247847,0.645605147088552,1.07985841214846,0.759564094021354,0.650001682215154,0.703898509271695,0.408831873927688,0.485227584425774,0.594196836806988,0.175605306923804
122,2,0.438827215412608,0.481420782086568,0.444286403108997,0.366026731207531,0.371025901070778,0.283813154694655,0.301730782611672,1.25115000694991,0.488711804166012,0.168946546705989,0.52343801730088,-0.0599692641177653,0.314706475519093,0.495458176028293,-0.106515515941231
123,2,0.148640377365312,0.201155214356493,0.701508871876937,0.296181677234331,0.818500522684879,0.616459231299025,0.188065165568714,1.04620874717657,0.50705785808671,0.502222945847025,0.797428166630207,0.11126279779396,0.20189030857196,0.454014789595357,0.059811730085401
124,2,0.3650076268857,0.400328825887865,0.162946390133166,0.438918714061788,0.407198030673836,0.390502876519126,0.226753658724113,1.00036930503465,0.143466390948201,0.202116890064461,0.127425183380114,0.152836298303041,-0.126912060686994,-0.362203568165669,0.0308857514334748
